id,created_at,slug,des,data
4835,2023-05-09 10:32:06.549422+00,stretto-desk-large-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR417FB4TKKS4CM5KW3SKH0"",""productHandle"":""stretto-desk-large-walnut-veneer-mobelaris"",""handle"":""stretto-desk-large-walnut-veneer"",""variantId"":""variant_01GPR417FQ4892KSM0Q0B302FD""}"
4836,2023-05-09 10:32:06.549422+00,mobelaris-stretto-desk,,"{""type"":""product"",""handle"":""mobelaris-stretto-desk"",""id"":""prod_01GPR416T2PD4KBHE5VBA8DJK6""}"
4837,2023-05-09 10:32:06.549422+00,mobelaris-stretto-desk-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR416T2PD4KBHE5VBA8DJK6"",""productHandle"":""mobelaris-stretto-desk"",""handle"":""mobelaris-stretto-desk-walnut-veneer"",""variantId"":""variant_01GPR416TC64FVET4474HECHRP""}"
4838,2023-05-09 10:32:06.549422+00,quinn-desk-white-mobelaris,,"{""type"":""product"",""handle"":""quinn-desk-white-mobelaris"",""id"":""prod_01GPR416EPDJ3ADGPESV6P5ZVR""}"
4839,2023-05-09 10:32:06.549422+00,quinn-desk-white,,"{""type"":""variant"",""product"":""prod_01GPR416EPDJ3ADGPESV6P5ZVR"",""productHandle"":""quinn-desk-white-mobelaris"",""handle"":""quinn-desk-white"",""variantId"":""variant_01GPR416F02HPM9RBRHH7JXCB2""}"
4840,2023-05-09 10:32:06.549422+00,claus-desk-american-white-oak-mobelaris,,"{""type"":""product"",""handle"":""claus-desk-american-white-oak-mobelaris"",""id"":""prod_01GPR4164EDG4RWCFFATXQNE67""}"
4841,2023-05-09 10:32:06.549422+00,claus-desk-oak-veneer,,"{""type"":""variant"",""product"":""prod_01GPR4164EDG4RWCFFATXQNE67"",""productHandle"":""claus-desk-american-white-oak-mobelaris"",""handle"":""claus-desk-oak-veneer"",""variantId"":""variant_01GPR4164T75EZSQN76Q07BWD3""}"
4842,2023-05-09 10:32:06.549422+00,style-nyhavn-desk-finn-juhl-mobelaris,,"{""type"":""product"",""handle"":""style-nyhavn-desk-finn-juhl-mobelaris"",""id"":""prod_01GPR415SH2YJQ4XHSHWKE8YH1""}"
4843,2023-05-09 10:32:06.549422+00,nyhavn-desk-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR415SH2YJQ4XHSHWKE8YH1"",""productHandle"":""style-nyhavn-desk-finn-juhl-mobelaris"",""handle"":""nyhavn-desk-walnut-veneer"",""variantId"":""variant_01GPR415STRB6VERK797WTWTJF""}"
4844,2023-05-09 10:32:06.549422+00,naver-ak1340-desk-nissen-gehl,,"{""type"":""product"",""handle"":""naver-ak1340-desk-nissen-gehl"",""id"":""prod_01GPR415DV5TPDYCJ0Q8QSQRHW""}"
4845,2023-05-09 10:32:06.549422+00,naver-ak1340-desk-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR415DV5TPDYCJ0Q8QSQRHW"",""productHandle"":""naver-ak1340-desk-nissen-gehl"",""handle"":""naver-ak1340-desk-walnut-veneer"",""variantId"":""variant_01GPR415EF36JYGA0F0VZ9AHXR""}"
4846,2023-05-09 10:32:06.549422+00,ch110-desk-veneer-white-oak-hans-wegner,,"{""type"":""product"",""handle"":""ch110-desk-veneer-white-oak-hans-wegner"",""id"":""prod_01GPR4152C51QEFT0WMRC9N0C7""}"
4847,2023-05-09 10:32:06.549422+00,ch110-desk-oak-veneer,,"{""type"":""variant"",""product"":""prod_01GPR4152C51QEFT0WMRC9N0C7"",""productHandle"":""ch110-desk-veneer-white-oak-hans-wegner"",""handle"":""ch110-desk-oak-veneer"",""variantId"":""variant_01GPR4152P6V87EC4VTH5CWK9H""}"
4848,2023-05-09 10:32:06.549422+00,deco-modern-desk-mobelaris,,"{""type"":""product"",""handle"":""deco-modern-desk-mobelaris"",""id"":""prod_01GPR414RE9HSZVH0THSXGMXEG""}"
4849,2023-05-09 10:32:06.549422+00,deco-modern-desk-walnut,,"{""type"":""variant"",""product"":""prod_01GPR414RE9HSZVH0THSXGMXEG"",""productHandle"":""deco-modern-desk-mobelaris"",""handle"":""deco-modern-desk-walnut"",""variantId"":""variant_01GPR414RSBDJQMPNERWSBAGTS""}"
4850,2023-05-09 10:32:06.549422+00,nord-desk-mobelaris,,"{""type"":""product"",""handle"":""nord-desk-mobelaris"",""id"":""prod_01GPR414EF2B0SGA8QZFDTCG5D""}"
4851,2023-05-09 10:32:06.549422+00,nord-desk-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR414EF2B0SGA8QZFDTCG5D"",""productHandle"":""nord-desk-mobelaris"",""handle"":""nord-desk-walnut-veneer"",""variantId"":""variant_01GPR414ESJZS8HXG78TJB7P3K""}"
4852,2023-05-09 10:32:06.549422+00,swag-leg-round-dining-table-george-nelson,,"{""type"":""product"",""handle"":""swag-leg-round-dining-table-george-nelson"",""id"":""prod_01GPR4143P8DGTC9D4J3N4QSXK""}"
4853,2023-05-09 10:32:06.549422+00,swag-leg-round-dining-table-white-top,,"{""type"":""variant"",""product"":""prod_01GPR4143P8DGTC9D4J3N4QSXK"",""productHandle"":""swag-leg-round-dining-table-george-nelson"",""handle"":""swag-leg-round-dining-table-white-top"",""variantId"":""variant_01GPR41441DYFMZBDQX8ZV08N8""}"
4854,2023-05-09 10:32:06.549422+00,swag-leg-dining-table-george-nelson,,"{""type"":""product"",""handle"":""swag-leg-dining-table-george-nelson"",""id"":""prod_01GPR413RHZ3QP8ZM6T7KGAEMB""}"
4855,2023-05-09 10:32:06.549422+00,swag-leg-dining-table-white-top,,"{""type"":""variant"",""product"":""prod_01GPR413RHZ3QP8ZM6T7KGAEMB"",""productHandle"":""swag-leg-dining-table-george-nelson"",""handle"":""swag-leg-dining-table-white-top"",""variantId"":""variant_01GPR413RYN5W0E06VCZNVTN5K""}"
4856,2023-05-09 10:32:06.549422+00,finn-desk-inspired-by-mobelaris,,"{""type"":""product"",""handle"":""finn-desk-inspired-by-mobelaris"",""id"":""prod_01GPR4137QYZPJVY8DTJ8Z8B4Y""}"
4857,2023-05-09 10:32:06.549422+00,style-finn-desk-solid-american-walnut-black-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR4137QYZPJVY8DTJ8Z8B4Y"",""productHandle"":""finn-desk-inspired-by-mobelaris"",""handle"":""style-finn-desk-solid-american-walnut-black-mobelaris"",""variantId"":""variant_01GPR4138D1CJTFJSC5X6GJJB8""}"
4858,2023-05-09 10:32:06.549422+00,style-finn-desk-solid-american-walnut-white-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR4137QYZPJVY8DTJ8Z8B4Y"",""productHandle"":""finn-desk-inspired-by-mobelaris"",""handle"":""style-finn-desk-solid-american-walnut-white-mobelaris"",""variantId"":""variant_01GPR4138FV97ENAYJA1GWRBHD""}"
4859,2023-05-09 10:32:06.549422+00,style-finn-desk-black-solid-american-ashwood-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR4137QYZPJVY8DTJ8Z8B4Y"",""productHandle"":""finn-desk-inspired-by-mobelaris"",""handle"":""style-finn-desk-black-solid-american-ashwood-mobelaris"",""variantId"":""variant_01GPR4138HC7FW6F1T6Q0470KG""}"
4860,2023-05-09 10:32:06.549422+00,style-finn-desk-white-solid-american-ashwood-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR4137QYZPJVY8DTJ8Z8B4Y"",""productHandle"":""finn-desk-inspired-by-mobelaris"",""handle"":""style-finn-desk-white-solid-american-ashwood-mobelaris"",""variantId"":""variant_01GPR4138JCWEQNVWZR4E9D9HV""}"
4861,2023-05-09 10:32:06.549422+00,style-castiglioni-lampadina-lamp,,"{""type"":""product"",""handle"":""style-castiglioni-lampadina-lamp"",""id"":""prod_01GPR412PPYTYQGTRHN5PWMK35""}"
4862,2023-05-09 10:32:06.549422+00,style-castiglioni-lampadina-lamp-white,,"{""type"":""variant"",""product"":""prod_01GPR412PPYTYQGTRHN5PWMK35"",""productHandle"":""style-castiglioni-lampadina-lamp"",""handle"":""style-castiglioni-lampadina-lamp-white"",""variantId"":""variant_01GPR412QCYSF5PGCEST83YVNH""}"
5147,2023-05-09 10:32:06.549422+00,style-beat-pendant-light-tall,,"{""type"":""product"",""handle"":""style-beat-pendant-light-tall"",""id"":""prod_01GPR400YEGXBBCCT3DN2GP9TW""}"
4863,2023-05-09 10:32:06.549422+00,style-castiglioni-lampadina-lamp-black,,"{""type"":""variant"",""product"":""prod_01GPR412PPYTYQGTRHN5PWMK35"",""productHandle"":""style-castiglioni-lampadina-lamp"",""handle"":""style-castiglioni-lampadina-lamp-black"",""variantId"":""variant_01GPR412QE0SVJQTKSX11KDME6""}"
4864,2023-05-09 10:32:06.549422+00,style-castiglioni-lampadina-lamp-red,,"{""type"":""variant"",""product"":""prod_01GPR412PPYTYQGTRHN5PWMK35"",""productHandle"":""style-castiglioni-lampadina-lamp"",""handle"":""style-castiglioni-lampadina-lamp-red"",""variantId"":""variant_01GPR412QFA5E8JSBPWET91FH6""}"
4865,2023-05-09 10:32:06.549422+00,style-castiglioni-lampadina-lamp-purple,,"{""type"":""variant"",""product"":""prod_01GPR412PPYTYQGTRHN5PWMK35"",""productHandle"":""style-castiglioni-lampadina-lamp"",""handle"":""style-castiglioni-lampadina-lamp-purple"",""variantId"":""variant_01GPR412QG04SEMD6PJ8J9RVNH""}"
4866,2023-05-09 10:32:06.549422+00,style-castiglioni-lampadina-lamp-orange,,"{""type"":""variant"",""product"":""prod_01GPR412PPYTYQGTRHN5PWMK35"",""productHandle"":""style-castiglioni-lampadina-lamp"",""handle"":""style-castiglioni-lampadina-lamp-orange"",""variantId"":""variant_01GPR412QJDVRY59JM6JRHG1YB""}"
4867,2023-05-09 10:32:06.549422+00,george-nelson-swag-desk-1,,"{""type"":""product"",""handle"":""george-nelson-swag-desk-1"",""id"":""prod_01GPR412C1BZGH7C0VK2XJ32ZR""}"
4868,2023-05-09 10:32:06.549422+00,george-nelson-swag-desk,,"{""type"":""variant"",""product"":""prod_01GPR412C1BZGH7C0VK2XJ32ZR"",""productHandle"":""george-nelson-swag-desk-1"",""handle"":""george-nelson-swag-desk"",""variantId"":""variant_01GPR412CBVANCEWAN0T8CRVDM""}"
4869,2023-05-09 10:32:06.549422+00,style-eames-style-ltr-side-table,,"{""type"":""product"",""handle"":""style-eames-style-ltr-side-table"",""id"":""prod_01GPR4120RDV626SHDQHAPZTSE""}"
4870,2023-05-09 10:32:06.549422+00,style-eames-style-ltr-side-table-black,,"{""type"":""variant"",""product"":""prod_01GPR4120RDV626SHDQHAPZTSE"",""productHandle"":""style-eames-style-ltr-side-table"",""handle"":""style-eames-style-ltr-side-table-black"",""variantId"":""variant_01GPR41213J6GVC2H5MMJE5E1F""}"
4871,2023-05-09 10:32:06.549422+00,style-eames-style-ltr-side-table-white,,"{""type"":""variant"",""product"":""prod_01GPR4120RDV626SHDQHAPZTSE"",""productHandle"":""style-eames-style-ltr-side-table"",""handle"":""style-eames-style-ltr-side-table-white"",""variantId"":""variant_01GPR41215N12AK2YZKS5NE6GY""}"
4872,2023-05-09 10:32:06.549422+00,flower-pot-lamp,,"{""type"":""product"",""handle"":""flower-pot-lamp"",""id"":""prod_01GPR411GDDGZ5PVHEK4AXNH4R""}"
4873,2023-05-09 10:32:06.549422+00,flower-pot-lamp-black,,"{""type"":""variant"",""product"":""prod_01GPR411GDDGZ5PVHEK4AXNH4R"",""productHandle"":""flower-pot-lamp"",""handle"":""flower-pot-lamp-black"",""variantId"":""variant_01GPR411H32XXACA1PJFQG9FSF""}"
4874,2023-05-09 10:32:06.549422+00,flower-pot-lamp-white,,"{""type"":""variant"",""product"":""prod_01GPR411GDDGZ5PVHEK4AXNH4R"",""productHandle"":""flower-pot-lamp"",""handle"":""flower-pot-lamp-white"",""variantId"":""variant_01GPR411H4M8A48EQJ4WF1YHYX""}"
4875,2023-05-09 10:32:06.549422+00,flower-pot-lamp-red,,"{""type"":""variant"",""product"":""prod_01GPR411GDDGZ5PVHEK4AXNH4R"",""productHandle"":""flower-pot-lamp"",""handle"":""flower-pot-lamp-red"",""variantId"":""variant_01GPR411H6QXQ4N1Q4RKCWVCGR""}"
4876,2023-05-09 10:32:06.549422+00,flower-pot-lamp-green,,"{""type"":""variant"",""product"":""prod_01GPR411GDDGZ5PVHEK4AXNH4R"",""productHandle"":""flower-pot-lamp"",""handle"":""flower-pot-lamp-green"",""variantId"":""variant_01GPR411H7QXGWMZJPBY212YFT""}"
4877,2023-05-09 10:32:06.549422+00,flower-pot-lamp-blue,,"{""type"":""variant"",""product"":""prod_01GPR411GDDGZ5PVHEK4AXNH4R"",""productHandle"":""flower-pot-lamp"",""handle"":""flower-pot-lamp-blue"",""variantId"":""variant_01GPR411H9Y0RA8FQR1JKKP1NT""}"
4878,2023-05-09 10:32:06.549422+00,style-isamu-noguchi-cyclone-table,,"{""type"":""product"",""handle"":""style-isamu-noguchi-cyclone-table"",""id"":""prod_01GPR4115E1MP1AZYW3ZK9738N""}"
4879,2023-05-09 10:32:06.549422+00,black-style-isamu-noguchi-cyclone-table-102,,"{""type"":""variant"",""product"":""prod_01GPR4115E1MP1AZYW3ZK9738N"",""productHandle"":""style-isamu-noguchi-cyclone-table"",""handle"":""black-style-isamu-noguchi-cyclone-table-102"",""variantId"":""variant_01GPR4115YGSKEK7X5RYHVZ7SM""}"
4880,2023-05-09 10:32:06.549422+00,style-george-nelson-side-table,,"{""type"":""product"",""handle"":""style-george-nelson-side-table"",""id"":""prod_01GPR410V05D5Q9RZ5R2KW4E3M""}"
4881,2023-05-09 10:32:06.549422+00,white-style-george-nelson-side-table,,"{""type"":""variant"",""product"":""prod_01GPR410V05D5Q9RZ5R2KW4E3M"",""productHandle"":""style-george-nelson-side-table"",""handle"":""white-style-george-nelson-side-table"",""variantId"":""variant_01GPR410VB3M6RJQ4KWNT9CNPC""}"
4882,2023-05-09 10:32:06.549422+00,white-style-bubble-bell-penadnt-george-nelson-reproduction,,"{""type"":""product"",""handle"":""white-style-bubble-bell-penadnt-george-nelson-reproduction"",""id"":""prod_01GPR410FNC591TZ85W72KEHNP""}"
4883,2023-05-09 10:32:06.549422+00,white-style-bubble-bell-penadnt-george-nelson-reproduction-1,,"{""type"":""variant"",""product"":""prod_01GPR410FNC591TZ85W72KEHNP"",""productHandle"":""white-style-bubble-bell-penadnt-george-nelson-reproduction"",""handle"":""white-style-bubble-bell-penadnt-george-nelson-reproduction-1"",""variantId"":""variant_01GPR410FZGQZW514QYSAK48TJ""}"
4884,2023-05-09 10:32:06.549422+00,style-george-nelson-coffee-table,,"{""type"":""product"",""handle"":""style-george-nelson-coffee-table"",""id"":""prod_01GPR410425134TE0M5TS6VVXF""}"
4885,2023-05-09 10:32:06.549422+00,style-bubble-lamp-pear-george-nelson,,"{""type"":""product"",""handle"":""style-bubble-lamp-pear-george-nelson"",""id"":""prod_01GPR40ZSNA6E458EGPTJ25WSJ""}"
4886,2023-05-09 10:32:06.549422+00,white-style-bubble-lamp-pear-george-nelson,,"{""type"":""variant"",""product"":""prod_01GPR40ZSNA6E458EGPTJ25WSJ"",""productHandle"":""style-bubble-lamp-pear-george-nelson"",""handle"":""white-style-bubble-lamp-pear-george-nelson"",""variantId"":""variant_01GPR40ZT4TFEEBZMK367N9TBA""}"
4887,2023-05-09 10:32:06.549422+00,style-white-bubble-lamp-pear-george-nelson,,"{""type"":""variant"",""product"":""prod_01GPR40ZSNA6E458EGPTJ25WSJ"",""productHandle"":""style-bubble-lamp-pear-george-nelson"",""handle"":""style-white-bubble-lamp-pear-george-nelson"",""variantId"":""variant_01GPR40ZT5J8DY5JAY5HFHZFJ2""}"
4888,2023-05-09 10:32:06.549422+00,style-bubble-lamp-criss-cross-cigar-george-nelson,,"{""type"":""product"",""handle"":""style-bubble-lamp-criss-cross-cigar-george-nelson"",""id"":""prod_01GPR40ZE5JD1VSBXW4BWCKVJR""}"
4889,2023-05-09 10:32:06.549422+00,white-bubble-lamp-criss-cross-cigar-george-nelson,,"{""type"":""variant"",""product"":""prod_01GPR40ZE5JD1VSBXW4BWCKVJR"",""productHandle"":""style-bubble-lamp-criss-cross-cigar-george-nelson"",""handle"":""white-bubble-lamp-criss-cross-cigar-george-nelson"",""variantId"":""variant_01GPR40ZEQSEPTVSZZ8FA195RG""}"
4890,2023-05-09 10:32:06.549422+00,white-style-bubble-lamp-criss-cross-cigar,,"{""type"":""variant"",""product"":""prod_01GPR40ZE5JD1VSBXW4BWCKVJR"",""productHandle"":""style-bubble-lamp-criss-cross-cigar-george-nelson"",""handle"":""white-style-bubble-lamp-criss-cross-cigar"",""variantId"":""variant_01GPR40ZES7XPCKAEP6M27Y4K0""}"
4891,2023-05-09 10:32:06.549422+00,style-bubble-lamp-criss-cross-cigar-white,,"{""type"":""variant"",""product"":""prod_01GPR40ZE5JD1VSBXW4BWCKVJR"",""productHandle"":""style-bubble-lamp-criss-cross-cigar-george-nelson"",""handle"":""style-bubble-lamp-criss-cross-cigar-white"",""variantId"":""variant_01GPR40ZEVZ8GN2SDVQN8CWSKC""}"
4892,2023-05-09 10:32:06.549422+00,style-tulip-side-table-eero-saarinen,,"{""type"":""product"",""handle"":""style-tulip-side-table-eero-saarinen"",""id"":""prod_01GPR40YWZGB7W48AVQMX08TRZ""}"
4893,2023-05-09 10:32:06.549422+00,tulip-side-table-walnut-veneer-white,,"{""type"":""variant"",""product"":""prod_01GPR40YWZGB7W48AVQMX08TRZ"",""productHandle"":""style-tulip-side-table-eero-saarinen"",""handle"":""tulip-side-table-walnut-veneer-white"",""variantId"":""variant_01GPR40YXKH25KQHZ7CP4H0W3M""}"
4894,2023-05-09 10:32:06.549422+00,tulip-side-table-walnut-veneer-black,,"{""type"":""variant"",""product"":""prod_01GPR40YWZGB7W48AVQMX08TRZ"",""productHandle"":""style-tulip-side-table-eero-saarinen"",""handle"":""tulip-side-table-walnut-veneer-black"",""variantId"":""variant_01GPR40YXNR3ZZ9ZT8V8FBDDQV""}"
4895,2023-05-09 10:32:06.549422+00,tulip-side-table-fibreglass-white,,"{""type"":""variant"",""product"":""prod_01GPR40YWZGB7W48AVQMX08TRZ"",""productHandle"":""style-tulip-side-table-eero-saarinen"",""handle"":""tulip-side-table-fibreglass-white"",""variantId"":""variant_01GPR40YXPREK0ZKHFERYEJ6K7""}"
4896,2023-05-09 10:32:06.549422+00,tulip-side-table-fibreglass-black,,"{""type"":""variant"",""product"":""prod_01GPR40YWZGB7W48AVQMX08TRZ"",""productHandle"":""style-tulip-side-table-eero-saarinen"",""handle"":""tulip-side-table-fibreglass-black"",""variantId"":""variant_01GPR40YXR5FZ9SV0S6YEA01S7""}"
4897,2023-05-09 10:32:06.549422+00,white-style-bubble-orbit-penadnt-george-nelson-reproduction-3,,"{""type"":""product"",""handle"":""white-style-bubble-orbit-penadnt-george-nelson-reproduction-3"",""id"":""prod_01GPR40YHQHZZ18TBMA6MPTW5Q""}"
4898,2023-05-09 10:32:06.549422+00,white-style-bubble-orbit-penadnt-george-nelson-reproduction-2,,"{""type"":""variant"",""product"":""prod_01GPR40YHQHZZ18TBMA6MPTW5Q"",""productHandle"":""white-style-bubble-orbit-penadnt-george-nelson-reproduction-3"",""handle"":""white-style-bubble-orbit-penadnt-george-nelson-reproduction-2"",""variantId"":""variant_01GPR40YJ3ZXGKWQC2X9BN3AX7""}"
4899,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair,,"{""type"":""product"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair"",""id"":""prod_01GPR40X1W31FRRGGASF2RPNKS""}"
4900,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair-charcoal-grey,,"{""type"":""variant"",""product"":""prod_01GPR40X1W31FRRGGASF2RPNKS"",""productHandle"":""style-charles-eames-dsx-upholstered-dining-chair"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair-charcoal-grey"",""variantId"":""variant_01GPR40X2PAZ4K6FRFK4CSPNHN""}"
4901,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair-moroccan-blue,,"{""type"":""variant"",""product"":""prod_01GPR40X1W31FRRGGASF2RPNKS"",""productHandle"":""style-charles-eames-dsx-upholstered-dining-chair"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair-moroccan-blue"",""variantId"":""variant_01GPR40X2RNSS794XCTNHYTX4F""}"
4902,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair-deep-red,,"{""type"":""variant"",""product"":""prod_01GPR40X1W31FRRGGASF2RPNKS"",""productHandle"":""style-charles-eames-dsx-upholstered-dining-chair"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair-deep-red"",""variantId"":""variant_01GPR40X2SJ596PGPBEBX1Q0GP""}"
4903,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair-blue,,"{""type"":""variant"",""product"":""prod_01GPR40X1W31FRRGGASF2RPNKS"",""productHandle"":""style-charles-eames-dsx-upholstered-dining-chair"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair-blue"",""variantId"":""variant_01GPR40X2TR67ZNCFDPXMQ10Y8""}"
4904,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair-green,,"{""type"":""variant"",""product"":""prod_01GPR40X1W31FRRGGASF2RPNKS"",""productHandle"":""style-charles-eames-dsx-upholstered-dining-chair"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair-green"",""variantId"":""variant_01GPR40X2W19WM6JSWBSYWF17S""}"
4905,2023-05-09 10:32:06.549422+00,style-charles-eames-dsx-upholstered-dining-chair-purple,,"{""type"":""variant"",""product"":""prod_01GPR40X1W31FRRGGASF2RPNKS"",""productHandle"":""style-charles-eames-dsx-upholstered-dining-chair"",""handle"":""style-charles-eames-dsx-upholstered-dining-chair-purple"",""variantId"":""variant_01GPR40X2XK52NMMAH6NT3XFSQ""}"
4906,2023-05-09 10:32:06.549422+00,style-charles-eames-style-ctr-coffee-table,,"{""type"":""product"",""handle"":""style-charles-eames-style-ctr-coffee-table"",""id"":""prod_01GPR40WPXFVRQC3M315PEMS0R""}"
